機構代碼,機構名稱,電話,縣市區名,地址,科別
3501153895,佳視得眼科診所,02-28756230,臺北市士林區,臺北市士林區天母北路11-1號1樓,"眼科,"
3701151361,世安牙醫診所,28816182,臺北市士林區,臺北市士林區福港街49號１樓,"牙醫一般科,"
3701151423,博信牙醫診所,28853220,臺北市士林區,臺北市士林區通河街173號,"牙醫一般科,"
3701151432,家福牙醫診所,228322112,臺北市士林區,臺北市士林區德行西路６８號,"牙醫一般科,"
3701151478,揚信牙醫診所,228114498,臺北市士林區,臺北市士林區延平北路五段２４４巷１７號１樓,"牙醫一般科,"
3701157390,合聖牙醫診所,28125358,臺北市士林區,臺北市士林區延平北路5段241號第一層,"牙醫一般科,"
3701156777,聯有牙醫診所,88665848,臺北市士林區,臺北市士林區中山北路六段148號2樓、150號2樓,"牙醫一般科,"
3501154199,凱硯診所,02-29461575、0927-673918,臺北市士林區,臺北市士林區中山北路七段110號3樓、110之1號3樓、110號4樓、110之1號4樓,"內科,"
3801152333,畢士大中醫診所,28837925,臺北市士林區,臺北市士林區前港街84號1樓,"中醫一般科,"
3501154180,士林小兒科診所,28812485,臺北市士林區,臺北市士林區中正路249號,"兒科,"
3501154215,和謙耳鼻喉科診所,28165678,臺北市士林區,臺北市士林區社中街362號1樓,"耳鼻喉科,"
3801152342,悅展中醫診所,02-28128132,臺北市士林區,臺北市士林區延平北路五段243號(實際使用一層),"中醫一般科,"
3501150039,黃金喜婦產科診所,228118236,臺北市士林區,臺北市士林區延平北路五段２０１號,"婦產科,"
3501150780,何敦恥診所,228812836,臺北市士林區,臺北市士林區中正路２２１號,"西醫一般科,"
3501151590,洪楷義耳鼻喉科診所,228731386,臺北市士林區,臺北市士林區忠誠路二段８８號１樓,"耳鼻喉科,"
3501153165,吳錫麟診所,28165071,臺北市士林區,臺北市士林區社中街266號1樓,"骨科,"
3501154788,天母麥茵茲美形診所,,臺北市士林區,臺北市士林區天玉街38巷20號4樓,"西醫一般科,"
3501154591,士林大學眼科診所,02-28316938,臺北市士林區,臺北市士林區文林路496號(含夾層)、498號(含夾層)、500號及500號2樓,"眼科,"
3501151054,德泰耳鼻喉科診所,28851570,臺北市士林區,臺北市士林區通河街42之1號,"家庭醫學科,耳鼻喉科,"
3701151352,威廉牙醫診所,228748013,臺北市士林區,臺北市士林區天母北路８７巷２弄３號１樓,"牙醫一般科,"
3701150908,祥瑞牙醫診所,228335611,臺北市士林區,臺北市士林區文林路487號1樓(實際使用:1、2樓),"牙醫一般科,"
3501154564,佩佩婦幼診所,,臺北市士林區,臺北市士林區中山北路六段182號、182號2樓,"兒科,婦產科,"
3701150024,大雅牙醫診所,228331888,臺北市士林區,臺北市士林區忠誠路一段１８６號１樓,"牙醫一般科,"
3701157096,鄭文彥牙醫診所,28330799,臺北市士林區,臺北市士林區文林路678號2樓,"牙醫一般科,"
3701150177,親親牙醫診所,228357730,臺北市士林區,臺北市士林區中山北路五段６２２號２樓,"牙醫一般科,"
3501154680,優儷芙生活診所,28363314,臺北市士林區,臺北市士林區中正路300號(2樓),"西醫一般科,"
3701150935,博浩牙醫診所,228161988,臺北市士林區,臺北市士林區社正路２３號,"牙醫一般科,"
3501154859,張國榮身心診所,02-28382222,臺北市士林區,臺北市士林區德行東路179號(1樓),"精神科,"
3501153281,柏齡診所,28831310,臺北市士林區,臺北市士林區福港街105號,"西醫一般科,"
3701150364,士東牙醫診所,228715423,臺北市士林區,臺北市士林區中山北路六段４３３號,"牙醫一般科,"
3801152495,百齡中醫診所,2881-8827,臺北市士林區,臺北市士林區華齡街57號,"中醫一般科,"
3501153567,平安診所,28167263,臺北市士林區,臺北市士林區社子街36之1號1樓,"西醫一般科,"
3501154448,耀明診所,02-28320657,臺北市士林區,臺北市士林區中正路322號,"家庭醫學科,"
3701150999,揚明牙醫診所,228336006,臺北市士林區,臺北市士林區德行東路310號,"牙醫一般科,"
3701157130,天泉牙醫診所,28738711,臺北市士林區,臺北市士林區中山北路六段726號3樓,"牙醫一般科,"
3501154715,德生診所,,臺北市士林區,臺北市士林區文林路552號(1樓),"內科,"
3801152600,泰昌堂中醫診所,228386508,臺北市士林區,臺北市士林區中山北路6段206號1樓及208號(2樓),"中醫一般科,"
3501154260,揚德健康診所,28362868,臺北市士林區,臺北市士林區中正路436號(1、2樓),"內科,"
3701157809,悅馨牙醫診所,02-28833475,臺北市士林區,臺北市士林區中山北路5段472號4樓,"牙醫一般科,"
3801152655,天宇中醫診所,28730010,臺北市士林區,臺北市士林區中山北路7段29號1樓,"中醫一般科,"
3701151638,邱瑋光牙醫診所,02-28765211,臺北市士林區,臺北市士林區天母東路1之1號3樓,"牙醫一般科,"
3501154699,自由想心理診所,02-28314837,臺北市士林區,臺北市士林區福華路122號2樓,"精神科,"
3501154886,延年診所,28328130,臺北市士林區,臺北市士林區文林路506號(1樓),"西醫一般科,"
3801152646,爾康中醫診所,02-28820556,臺北市士林區,臺北市士林區大南路285巷5號1樓,"中醫一般科,"
3701151192,永信牙醫診所,228747234,臺北市士林區,臺北市士林區中山北路六段４２１號２樓,"牙醫一般科,"
3801151952,天方中醫診所,28363363,臺北市士林區,臺北市士林區中山北路6段157巷14號1樓,"中醫一般科,"
3801151916,保晟中醫診所,28150510,臺北市士林區,臺北市士林區延平北路五段172號,"中醫一般科,"
3701150588,劉牙醫診所,228731457,臺北市士林區,臺北市士林區天母西路２８號２樓,"牙醫一般科,"
3501151830,得安耳鼻喉科診所,228382032,臺北市士林區,臺北市士林區忠誠路二段3號,"耳鼻喉科,"
3501154037,天母芝美時尚診所,88664098,臺北市士林區,臺北市士林區福華路159號1樓,"西醫一般科,"
3501151974,蕭雨青小兒科診所,228126415,臺北市士林區,臺北市士林區延平北路五段２９２號１樓,"兒科,"
3701157452,和彩牙醫診所,28315550,臺北市士林區,臺北市士林區文林路444號(1樓),"牙醫一般科,"
3701157596,晶亮牙醫診所,28827680,臺北市士林區,臺北市士林區小北街5號及5之1號,"牙醫一般科,"
3501150182,天母許內科家醫科診所,228729367,臺北市士林區,臺北市士林區天母北路49號,"家庭醫學科,內科,"
3701150711,社子黃牙醫診所,228116715,臺北市士林區,臺北市士林區社子街7號,"牙醫一般科,"
3501150735,元順診所,228340633,臺北市士林區,臺北市士林區德行西路１０６號,"內科,兒科,"
3501154635,三玉品恆復健科診所,28760666,臺北市士林區,臺北市士林區天母東路53號,"復健科,"
3501154519,貝爾診所,28729980,臺北市士林區,臺北市士林區中山北路七段82巷9號,"兒科,"
3801152557,士林同仁中醫診所,(02)28883889,臺北市士林區,臺北市士林區文林路402號,"中醫一般科,"
3801152593,泓景中醫診所,02-28383268,臺北市士林區,臺北市士林區忠誠路二段40巷6號,"中醫一般科,"
3801152468,承新中醫診所,28815566,臺北市士林區,臺北市士林區中正路203號(實際使用2樓),"中醫一般科,"
3501154457,士林承德診所,02-28341800,臺北市士林區,臺北市士林區承德路五段54號,"西醫一般科,"
3701157676,天悅牙醫診所,28338800,臺北市士林區,臺北市士林區中山北路六段268號,"牙醫一般科,"
3501154475,樹爸爸親子診所,28381838,臺北市士林區,臺北市士林區德行東路286號,"兒科,"
3501154377,永恆美診所,28313107,臺北市士林區,臺北市士林區忠誠路一段58號(實際使用：1樓及地下1、2層),"婦產科,骨科,"
3801152539,士林錦禾中醫診所,02-88665128,臺北市士林區,臺北市士林區士東路16號(實際使用:1樓)、18號2樓,"中醫一般科,"
3801152628,天梁堂中醫診所,02-28850226,臺北市士林區,臺北市士林區通河街35號,"中醫一般科,"
3701157694,新鼎牙醫診所,28717700,臺北市士林區,臺北市士林區天母西路11號2樓,"牙醫一般科,"
3801152548,存德中醫診所,,臺北市士林區,臺北市士林區文林路460號(實際使用：1樓),"中醫一般科,"
3501154653,聯志骨科診所,228810050,臺北市士林區,臺北市士林區承德路四段184號,"骨科,"
3701157729,太仁牙醫診所,,臺北市士林區,臺北市士林區大南路223號,"牙醫一般科,"
3701157685,柏麗牙醫診所,28356789,臺北市士林區,臺北市士林區文林路734號2樓,"牙醫一般科,"
3501154500,文林骨科診所,02-2833-6168,臺北市士林區,臺北市士林區文林路468號,"外科,骨科,"
3501154546,橙光耳鼻喉科診所,02-28883222,臺北市士林區,臺北市士林區大南路286號,"耳鼻喉科,"
3501154608,心福內科診所,02-28331115,臺北市士林區,臺北市士林區中山北路六段167號(實際使用:1、2樓),"內科,"
3701157710,永慶牙醫診所,28817289,臺北市士林區,臺北市士林區大東路127號(實際使用:1樓),"牙醫一般科,"
3701151496,廣都牙醫診所,228815516,臺北市士林區,臺北市士林區華齡街４９號,"牙醫一般科,"
3701151503,福元牙醫診所,228733620,臺北市士林區,臺北市士林區士東路６５號,"牙醫一般科,"
3701151683,三船牙醫診所,228736170,臺北市士林區,臺北市士林區天母東路１之２號４樓,"牙醫一般科,"
3701151709,傅家義牙醫診所,228755119,臺北市士林區,臺北市士林區中山北路六段４７０號２樓,"牙醫一般科,"
3701151718,有仁牙醫診所,02-28737711,臺北市士林區,臺北市士林區忠誠路二段154巷13號1樓,"牙醫一般科,"
3701151772,保齡牙醫診所,228356011,臺北市士林區,臺北市士林區忠義街８１號１樓,"牙醫一般科,"
3701156688,天母牙醫診所,28713865,臺北市士林區,臺北市士林區中山北路七段29號4樓,"牙醫一般科,"
3701156713,福臨牙醫診所,28315148,臺北市士林區,臺北市士林區志成街25號地下之2,"牙醫一般科,"
3701150131,弘佑牙醫診所,228711299,臺北市士林區,臺北市士林區天玉街38巷12之1號,"牙醫一般科,"
3701150159,光華牙醫診所,228124507,臺北市士林區,臺北市士林區延平北路五段１８６號２樓,"牙醫一般科,"
3701150168,雅鄰牙醫診所,228127890,臺北市士林區,臺北市士林區延平北路五段１2５號,"牙醫一般科,"
3701150195,陳慶成牙醫診所,228333452,臺北市士林區,臺北市士林區中正路２４０號(含地下室),"牙醫一般科,"
3701150202,長虹牙醫診所,228817752,臺北市士林區,臺北市士林區福港街１２１號,"牙醫一般科,"
3701150337,信美牙醫診所,228118755,臺北市士林區,臺北市士林區延平北路五段１６３巷７號,"牙醫一般科,"
3701150346,端容牙醫診所,228313248,臺北市士林區,臺北市士林區中正路３２０號,"牙醫一般科,"
3701150373,蘇鴻輝牙醫診所,228119909,臺北市士林區,臺北市士林區延平北路六段７６號,"牙醫一般科,"
3701150417,德行牙醫診所,228331650,臺北市士林區,臺北市士林區德行東路187號,"牙醫一般科,"
3701150426,亨皓牙醫診所,228315773,臺北市士林區,臺北市士林區德行西路123號,"牙醫一般科,"
3701150444,瑞陽牙醫診所,228366664,臺北市士林區,臺北市士林區德行東路３５５號,"牙醫一般科,"
3701150515,新民牙醫診所,228815897,臺北市士林區,臺北市士林區華齡街１４號,"牙醫一般科,"
3701150579,愛齒牙醫診所,228342841,臺北市士林區,臺北市士林區中正路２３４號,"牙醫一般科,"
3701150604,健群牙醫診所,228719781,臺北市士林區,臺北市士林區天母西路３號４樓之６,"牙醫一般科,"
3701150720,昭亮牙醫診所,228821573,臺北市士林區,臺北市士林區大西路２５號,"牙醫一般科,"
3701150819,永泰牙醫診所,28852892,臺北市士林區,臺北市士林區通河街１１９號,"牙醫一般科,"
3701150926,以新牙醫診所,228740162,臺北市士林區,臺北市士林區中山北路七段５６－３號,"牙醫一般科,"
3701150266,凱健牙醫診所,228728116,臺北市士林區,臺北市士林區天母東路８巷２７號之６一樓,"牙醫一般科,"
3701150284,喬森牙醫診所,28858625,臺北市士林區,臺北市士林區後港街１８號,"牙醫一般科,"
3701150328,光和牙醫診所,228834040,臺北市士林區,臺北市士林區基河路２３８之３號１樓,"牙醫一般科,"
3701157649,晶綻牙醫診所,28730323,臺北市士林區,臺北市士林區中山北路六段764號(實際使用：1樓),"牙醫一般科,"
3501154402,士林復健科診所,02-28322179,臺北市士林區,臺北市士林區文林路497號,"復健科,"
3501154395,陳建華整形外科診所,2875-3839,臺北市士林區,臺北市士林區天母西路3號3樓之2,"整形外科,"
3501154420,榮清耳鼻喉科診所,02-28316878,臺北市士林區,臺北市士林區文林路483號(1、2樓),"耳鼻喉科,"
3701157603,慕樂牙醫診所,28387820,臺北市士林區,臺北市士林區中山北路六段152號2樓之1、152號2樓之2、154號2樓,"牙醫一般科,"
3501151125,蘇惠珍皮膚專科診所,228383090,臺北市士林區,臺北市士林區忠義街８３號,"皮膚科,"
3501151232,仁友皮膚科診所,228385495,臺北市士林區,臺北市士林區美德街２２之１號１樓,"皮膚科,"
3501151394,榮庚皮膚科診所,228342633,臺北市士林區,臺北市士林區中正路210之1號1樓,"皮膚科,"
3801152075,歐彥君中醫診所,28711655,臺北市士林區,臺北市士林區天母西路52號,"中醫一般科,"
3801151845,惠眾中醫診所,28336191,臺北市士林區,臺北市士林區美德街70號,"中醫一般科,"
3501151750,芝山診所,02-28362780,臺北市士林區,臺北市士林區忠義街82號1樓,"家庭醫學科,"
3501151938,何小兒科診所,228827401,臺北市士林區,臺北市士林區福港街１７６號,"兒科,"
3501153138,鄭福山婦產科診所,28385428,臺北市士林區,臺北市士林區中山北路六段256號,"婦產科,"
3501150486,榮元外科診所,228122822,臺北市士林區,臺北市士林區延平北路五段１６２號(1樓),"外科,"
3801152128,百安堂仁心中醫診所,28323002,臺北市士林區,臺北市士林區忠誠路2段40巷20號,"中醫一般科,"
3501153665,張虔熙小兒科診所,02-28361368,臺北市士林區,臺北市士林區中山北路六段282號,"兒科,"
3501154251,怡德診所,28838099,臺北市士林區,臺北市士林區文林路342號6樓,"內科,"
3701157505,優德牙醫診所,02-28365296,臺北市士林區,臺北市士林區克強路13之1號,"牙醫一般科,"
1101150011,新光醫療財團法人新光吳火獅紀念醫院,228332211,臺北市士林區,臺北市士林區文昌路95號及士商路51號、51號2樓、51號3樓、51號4樓、51號5樓、51號6樓、51號7樓、53號、55號、57號、臺北市士林區基河路252號1樓,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,"
3801152388,指筌中醫診所,02-88666146,臺北市士林區,臺北市士林區德行西路102號,"中醫一般科,"
3701151610,育生牙醫診所,228313677,臺北市士林區,臺北市士林區中山北路五段699巷2之1號１樓,"牙醫一般科,"
3701151763,佑成牙醫診所,228727999,臺北市士林區,臺北市士林區天母東路８巷２７號２樓之１,"牙醫一般科,"
3701150015,忠誠牙醫診所,228310715,臺北市士林區,臺北市士林區忠誠路二段1號１樓,"牙醫一般科,"
3701150042,賴牙醫診所,228345872,臺北市士林區,臺北市士林區中山北路六段１６１號２樓之３,"牙醫一般科,"
3701150140,第一牙醫診所,228359352,臺北市士林區,臺北市士林區德行東路４６巷４弄３號１樓,"牙醫一般科,"
3801152244,仁佑中醫診所,88115240,臺北市士林區,臺北市士林區社子街41之1號(實際使用:1樓),"中醫一般科,"
3701157318,美齊牙醫診所,,臺北市士林區,臺北市士林區天母東路8巷75號,"牙醫一般科,"
3701157345,博格牙醫診所,28325510,臺北市士林區,臺北市士林區福國路95號1樓,"牙醫一般科,"
3501153996,健群骨科診所,2816-8770,臺北市士林區,臺北市士林區延平北路6段8號(1、2、3樓)及10號(1、2、3樓),"骨科,"
3701157336,長茂牙醫診所,28366566,臺北市士林區,臺北市士林區磺溪街41號1樓,"牙醫一般科,"
3701157283,達美牙醫診所,02-28380201,臺北市士林區,臺北市士林區忠誠路一段159號,"牙醫一般科,"
3801152235,澄隆中醫診所,28805629,臺北市士林區,臺北市士林區文林路340號,"中醫一般科,"
3701150748,嚴永強牙醫診所,228733272,臺北市士林區,臺北市士林區天母西路３９號４樓,"牙醫一般科,"
3701150775,立安牙醫診所,228711611,臺北市士林區,臺北市士林區中山北路七段１６５－３號,"牙醫一般科,"
3701157309,天玉牙醫診所,02-28727843,臺北市士林區,臺北市士林區天玉街81巷4號1樓,"牙醫一般科,"
3501153469,迦美診所,28738557,臺北市士林區,臺北市士林區中山北路七段14巷2-2號3樓,"西醫一般科,"
3501153478,嘉櫻小兒科診所,88666202,臺北市士林區,臺北市士林區德行西路119號1樓,"兒科,"
3501153496,杏暉診所,28117094,臺北市士林區,臺北市士林區社子街15號,"內科,"
3801152397,源遠堂中醫診所,28827666,臺北市士林區,臺北市士林區文林路289號,"中醫一般科,"
3701157541,廖宥程齒顎矯正專科診所,02-28730555,臺北市士林區,臺北市士林區忠誠路一段33號,"牙醫一般科,"
3501151965,政吉內科診所,228748318,臺北市士林區,臺北市士林區士東路６7號,"內科,"
3501152006,陳彥銘耳鼻喉科診所,228381770,臺北市士林區,臺北市士林區士東路１２號之１壹樓,"耳鼻喉科,"
3501153129,保安眼科診所,28832868,臺北市士林區,臺北市士林區大東路44號,"眼科,"
3501153263,杏昌診所,28355517,臺北市士林區,臺北市士林區文林路736號1樓,"西醫一般科,"
3501150413,柯耳鼻喉科診所,228828825,臺北市士林區,臺北市士林區大東路１４４號,"耳鼻喉科,"
3501150477,社子陳診所,228128426,臺北市士林區,臺北市士林區延平北路五段２８４號1樓,"西醫一般科,"
3501154279,科安診所,02-28110699,臺北市士林區,臺北市士林區社中街116號,"西醫一般科,"
3501154242,華崗文化診所,28626188,臺北市士林區,臺北市士林區菁山路26號(1層),"外科,"
3501153512,志明眼科診所,28743105,臺北市士林區,臺北市士林區天母東路8巷83號,"眼科,"
3501153576,雙林皮膚科診所,28111116,臺北市士林區,臺北市士林區社子街28號,"皮膚科,"
3501153610,麗心整形外科診所,8866-3326,臺北市士林區,臺北市士林區忠誠路二段64號2樓,"整形外科,"
3501153709,天母皮膚科診所,28326601,臺北市士林區,臺北市士林區德行東路90巷33弄10號1樓,"皮膚科,"
3501153745,愛林診所,28836881,臺北市士林區,臺北市士林區承德路四段222號、222之1號、222之2號,"家庭醫學科,兒科,"
3501150548,蘇家醫科診所,228825236,臺北市士林區,臺北市士林區大北路２０號,"家庭醫學科,"
3501150575,鄭醫師診所,228127412,臺北市士林區,臺北市士林區延平北路五段120號1、2 樓,"家庭醫學科,"
3501150744,惠周內兒科診所,228812962,臺北市士林區,臺北市士林區大北路９６號１樓,"內科,兒科,"
3501150806,何啟?診所,228373890,臺北市士林區,臺北市士林區德行東路63號,"兒科,"
3501150842,陳剛朗耳鼻喉科診所,228827909,臺北市士林區,臺北市士林區大北路６４號,"耳鼻喉科,"
3501150851,士林眼科診所,228364668,臺北市士林區,臺北市士林區文林路488之1號4樓,"眼科,"
3501150977,天母耳鼻喉科診所,228738873,臺北市士林區,臺北市士林區中山北路六段７４４號,"耳鼻喉科,"
3501151018,林博通醫師診所,28851148,臺北市士林區,臺北市士林區通河街６０號,"西醫一般科,"
3501151090,杏美皮膚科診所,228715431,臺北市士林區,臺北市士林區天母西路４０之１號２樓,"皮膚科,"
3501151312,羅氏皮膚科診所,228743222,臺北市士林區,臺北市士林區中山北路七段１４巷２號２樓,"皮膚科,"
3501151358,林佳宏小兒科診所,228744591,臺北市士林區,臺北市士林區中山北路六段４６２號,"兒科,"
3501151376,高醫師家庭醫學科診所,02-28744545,臺北市士林區,臺北市士林區中山北路7段17號2樓,"家庭醫學科,"
3501151401,柯佑民小兒科診所,228766955,臺北市士林區,臺北市士林區天母東路８巷１９弄５號１樓,"兒科,"
3501151438,德福診所,228811982,臺北市士林區,臺北市士林區大東路七十七號,"家庭醫學科,內科,"
3501151465,盧金成婦產科診所,228349704,臺北市士林區,臺北市士林區忠誠路一段１７９號２樓,"婦產科,"
3501150388,邱世昌診所,228343565,臺北市士林區,臺北市士林區文林路７１８號,"家庭醫學科,兒科,"
3501151607,張松柏眼科診所,228357668,臺北市士林區,臺北市士林區忠誠路二段58號2樓,"眼科,"
3501151643,梁如蘭眼科診所,228338539,臺北市士林區,臺北市士林區中山北路六段２６６號１樓,"眼科,"
3501151652,吳俊昇眼科診所,228734987,臺北市士林區,臺北市士林區中山北路六段４３4號１樓,"眼科,"
3501151670,祐聖眼科診所,228118583,臺北市士林區,臺北市士林區延平北路五段３１６號,"眼科,"
3501151689,楊是韻皮膚科診所,28359777,臺北市士林區,臺北市士林區中山北路六段298號１樓,"皮膚科,"
3501151778,福林診所,228314146,臺北市士林區,臺北市士林區中山北路五段６８５號４樓,"內科,"
3501151812,徐永康整形外科診所,02-28753036,臺北市士林區,臺北市士林區中山北路七段１５號５樓,"整形外科,"
3501151849,忠誠聯合診所,288661176,臺北市士林區,臺北市士林區忠誠路2段50巷35號,"內科,兒科,"
3501151910,天母英明診所,228745958,臺北市士林區,臺北市士林區天母東路６９巷７號１Ｆ,"西醫一般科,"
3501153870,永安診所,28735068,臺北市士林區,臺北市士林區中山北路六段405巷63號、63號地下1層及63之1號,"骨科,復健科,"
3501154644,伯仁診所,28801500,臺北市士林區,臺北市士林區中山北路五段516號2樓,"西醫一般科,"
3501163483,旭康復健科診所,2828-0067,臺北市北投區,臺北市北投區石牌路一段40號(實際使用:1、2、3樓),"復健科,"
3501160991,張參雄診所,02-28926555,臺北市北投區,臺北市北投區光明路166號(1、2層)、166-1號(1、2、3層)、166-2號(2、3層),"家庭醫學科,"
3501163223,辰筠時尚診所,28222655,臺北市北投區,臺北市北投區裕民六路120號5樓C,"西醫一般科,"
3501163456,川柳紀念外科診所,02-28261257,臺北市北投區,臺北市北投區裕民二路45號,"外科,"
3701162677,維格牙醫診所,,臺北市北投區,臺北市北投區裕民一路40巷23號1樓及2樓,"牙醫一般科,"
3501163625,和勤診所,02-28942339,臺北市北投區,臺北市北投區中央北路4段543號1樓,"西醫一般科,"
3801161994,健嘉中醫診所,02-28288181,臺北市北投區,臺北市北投區東華街二段218號(實際使用:1樓),"中醫一般科,"
501160014,三軍總醫院北投分院附設民眾診療服務處,228959808,臺北市北投區,臺北市北投區新民路60號、中和街250號1至4樓、永興路二段2號1至2樓,"家庭醫學科,內科,神經科,精神科,西醫一般科,牙醫一般科,"
3701162319,典藏牙醫診所,28270168,臺北市北投區,臺北市北投區石牌路1段156號(1、2樓),"牙醫一般科,"
3701160913,李國屏牙醫診所,228239912,臺北市北投區,臺北市北投區裕民一路四七號一樓,"牙醫一般科,"
3701160020,英華牙醫診所,228312885,臺北市北投區,臺北市北投區致遠一路二段六十一號,"牙醫一般科,"
3701160646,德安牙醫診所,228263931,臺北市北投區,臺北市北投區吉利街一０一之一二號一樓,"牙醫一般科,"
3501160277,鄭素珠診所,228235400,臺北市北投區,臺北市北投區自強街一五四號,"家庭醫學科,兒科,"
3501160704,鄭紹沂神經科診所,228234248,臺北市北投區,臺北市北投區石牌路一段54號、54號2樓及56號,"神經科,"
3501163116,弘德診所,02-28908791,臺北市北投區,臺北市北投區雙全街64號1、2樓、66號1、2樓、68號1、2樓,"內科,"
3501163054,依嘉美時尚診所,2898-1111,臺北市北投區,臺北市北投區光明路168號,"西醫一般科,"
3701162604,群欣牙醫診所,02-28236265,臺北市北投區,臺北市北投區石牌路2段9號2樓,"牙醫一般科,"
3801162053,隆豪中醫診所,,臺北市北投區,臺北市北投區明德路157號1樓,"中醫一般科,"
3701162659,晴空翡儷牙醫診所,,臺北市北投區,臺北市北投區吉利街233號1樓,"牙醫一般科,"
3501163652,一耀診所,,臺北市北投區,臺北市北投區文林北路186號1、2樓,"西醫一般科,"
3501163634,豪康診所,,臺北市北投區,臺北市北投區中央南路一段57號2樓,"西醫一般科,"
3701162631,樂植牙醫診所,28223687,臺北市北投區,臺北市北投區致遠一路1段89號(1樓),"牙醫一般科,"
3701162668,沐沐美學牙醫診所,28210381,臺北市北投區,臺北市北投區石牌路1段55號(1樓、2樓),"牙醫一般科,"
3701160128,啟仁牙醫診所,228727240,臺北市北投區,臺北市北投區尊賢街二二三號,"牙醫一般科,"
3701160155,五洲牙醫診所,02-28911432,臺北市北投區,臺北市北投區中和街三○九號,"牙醫一般科,"
3701160164,倪牙醫診所,228210804,臺北市北投區,臺北市北投區立農街一段一八七巷一四號,"牙醫一般科,"
3701160208,曹牙醫診所,228310569,臺北市北投區,臺北市北投區自強街１４１巷３號,"牙醫一般科,"
3701160217,宏恩牙醫診所,28950456,臺北市北投區,臺北市北投區光明路７４號,"牙醫一般科,"
3701160226,方仁牙醫診所,228235457,臺北市北投區,臺北市北投區自強街一三０號,"牙醫一般科,"
3701160271,大程牙醫診所,28936849,臺北市北投區,臺北市北投區光明路新生巷13號1.2樓,"牙醫一般科,"
3701160315,慶全牙醫診所,28914313,臺北市北投區,臺北市北投區光明路148之1號2樓,"牙醫一般科,"
3701160404,長生堂牙醫診所,28943906,臺北市北投區,臺北市北投區中央南路一段195號、195之1號,"牙醫一般科,"
3701160888,永翰牙醫診所,02-28985071,臺北市北投區,臺北市北投區中和街二七○號一樓,"牙醫一般科,"
3701160995,啟容牙醫診所,28976866,臺北市北投區,臺北市北投區公館路３５號１樓,"牙醫一般科,"
3701161027,恆安牙醫診所,228756626,臺北市北投區,臺北市北投區石牌路二段三六二號一樓,"牙醫一般科,"
3701161054,微美牙醫診所,28209122,臺北市北投區,臺北市北投區實踐街38號,"牙醫一般科,"
3701162097,金牙醫診所,02-28974597,臺北市北投區,臺北市北投區中和街424號,"牙醫一般科,"
3701162122,富群牙醫診所,28262311,臺北市北投區,臺北市北投區石牌路一段七十一巷一號一樓,"牙醫一般科,"
3701162186,明月牙醫診所,28941988,臺北市北投區,臺北市北投區大興街25、26、28、30號,"牙醫一般科,"
3701162195,京品牙醫診所,28273448,臺北市北投區,臺北市北投區石牌路一段三十四號一、二樓,"牙醫一般科,"
3701162211,禾睿牙醫診所,28202608,臺北市北投區,臺北市北投區西安街一段367號,"牙醫一般科,"
3701162248,陽明牙醫診所,2820-9933,臺北市北投區,臺北市北投區西安街二段167號,"牙醫一般科,"
3501162799,洪志淳皮膚科診所,28940110,臺北市北投區,臺北市北投區中央南路一段185號1樓,"皮膚科,"
3501161121,邱耳鼻喉科診所,228279222,臺北市北投區,臺北市北投區石牌路一段二十三號一、二樓,"耳鼻喉科,皮膚科,"
3701160066,中和牙醫診所,02-28942377,臺北市北投區,臺北市北投區中和街二八三號二樓,"牙醫一般科,"
3701160495,德祥牙醫診所,28919356,臺北市北投區,臺北市北投區中央南路一段７８號,"牙醫一般科,"
3501163438,鄭宇廷耳鼻喉科診所,02-28916835,臺北市北投區,臺北市北投區中央北路一段94號,"耳鼻喉科,"
3501163429,和新診所,02-28970111,臺北市北投區,臺北市北投區中央北路1段2號(9樓、10樓),"內科,"
3501162637,孫劍鴻眼科診所,"02-28235931,28201913",臺北市北投區,臺北市北投區東華街一段392號1樓,"眼科,"
3701160879,大眾牙醫診所,02-28928313,臺北市北投區,臺北市北投區中央北路2段60號1樓,"牙醫一般科,"
3501160099,石牌李診所,228342849,臺北市北投區,臺北市北投區西安街一段二八一巷十五號,"內科,兒科,"
3701162551,風荷牙醫診所,(02)2892-5980,臺北市北投區,臺北市北投區中央南路一段72號(實際使用：1樓),"牙醫一般科,"
3501163385,倍視眼科診所,02-28282020,臺北市北投區,臺北市北投區西安街一段357號(實際使用:1樓),"眼科,"
3501163474,如翊健康診所,228215100,臺北市北投區,臺北市北投區天母西路126號、128號、128之1號,"復健科,"
3501160955,泓光診所,228218048,臺北市北投區,臺北市北投區立農街二段二八七號,"家庭醫學科,"
3701160262,益群牙醫診所,228211836,臺北市北投區,臺北市北投區石牌路二段７５巷３號２Ｆ,"牙醫一般科,"
3801161672,大易中醫診所,28977013,臺北市北投區,臺北市北投區中央北路一段201號1樓,"中醫一般科,"
3701162524,洪榮杰牙醫診所,02-28233399,臺北市北投區,臺北市北投區東華街一段50號,"牙醫一般科,"
3701162328,長麗牙醫診所,28985200,臺北市北投區,臺北市北投區中央南路1段51號,"牙醫一般科,"
