name,district_code,address,lng,lat
瑞光眼科診所,63000040,臺北市中山區南京東路一段25號、25號2樓,121.524261,25.0524125
鄭志誠小兒科診所,63000040,臺北市中山區民生東路一段八號,121.5233951,25.05785573
黃大倫婦產科診所,63000040,臺北市中山區長安東路二段一三一之三號一樓二樓,121.5362614,25.04850641
潘外科內科診所,63000040,臺北市中山區長春路135之1號2樓,121.531334,25.054937
王俊民皮膚科診所,63000040,臺北市中山區松江路一二七之一號三樓,121.5333538,25.05357645
蔡國賢耳鼻喉科診所,63000040,臺北市中山區長安東路二段108之2號(1樓),121.5353877,25.0482694
全安診所,63000040,臺北市中山區天祥路20號,121.52096,25.06111677
登彩整形外科診所,63000040,臺北市中山區中山北路二段62巷5號1樓,121.5222066,25.05676638
光華家醫科診所,63000040,臺北市中山區長安東路2段33號1樓,121.531267,25.04858708
劉雲祥診所,63000040,臺北市中山區龍江路２４６號,121.5406294,25.05923881
晏安診所,63000040,臺北市中山區長安東路二段１８９號之６,121.5427736,25.04838079
劉宣彥診所,63000040,臺北市中山區伊通街十七之四號,121.534876,25.04888205
池明仁整形外科診所,63000040,臺北市中山區民生東路一段13號5樓,121.5238873,25.05821007
芯慈耳鼻喉科診所,63000040,臺北市中山區長春路364號,121.5425371,25.05447368
陳正熹耳鼻喉科診所,63000040,臺北市中山區雙城街１０巷１８號１樓,121.5232722,25.06410378
如田診所,63000040,臺北市中山區民生東路二段一二八號一樓,121.5317489,25.05783038
鼎廬診所,63000040,臺北市中山區中山北路二段１３７巷３７號１樓,121.5248695,25.06178471
蔡瓊瑤眼科診所,63000040,臺北市中山區龍江路２７１巷６號,121.5411334,25.05938135
長春眼科聯合診所,63000040,臺北市中山區建國北路二段６６號,121.5364625,25.05442639
德容聯合診所,63000040,臺北市中山區吉林路197號、197號2樓,121.5303729,25.0598745
王宗前診所,63000040,臺北市中山區吉林路２５０號,121.5301209,25.05969108
大直診所,63000040,臺北市中山區北安路595巷2弄2號(1樓及地下層)、6號1樓,121.5483172,25.0819988
正恩耳鼻喉科診所,63000040,臺北市中山區錦州街321號,121.538508,25.06032598
龍江小兒科診所,63000040,臺北市中山區龍江路１８１－１號１樓,121.5407174,25.05531319
晉宏診所,63000040,臺北市中山區復興北路５１４巷５６號１樓,121.5416467,25.06590631
大直復健科診所,63000040,臺北市中山區北安路630巷25弄16號,121.5499096,25.08360274
寧康聯合診所,63000040,臺北市中山區龍江路209巷6之1號,121.5409858,25.05646679
宏林診所,63000040,臺北市中山區民生西路6號、6號2樓、6號2樓之1,121.5223787,25.0577417
吳振力診所,63000040,臺北市中山區長春路三０九號,121.542831,25.05471783
慶恩小兒科診所,63000040,臺北市中山區吉林路一一七號,121.5302988,25.05673873
敦北諾貝爾診所,63000040,臺北市中山區長安東路二段189號2樓之2,121.5427736,25.04838079
南京小岩井診所,63000010,臺北市松山區南京東路3段303巷8弄6號1樓,121.5472257,25.052779
嬌妮美診所,63000010,臺北市松山區南京東路5段3號9樓,121.5575368,25.05175046
佳利安診所,63000010,臺北市松山區南京東路3段305號8樓,121.5468061,25.05198232
安德森整形外科診所,63000010,臺北市松山區復興北路337號3樓,121.5445121,25.06021718
立健美診所,63000010,臺北市松山區民權東路3段130號1樓,121.5461647,25.06182546
宸曜診所,63000010,臺北市松山區敦化北路155巷8號1、2樓,121.5508634,25.0543861
芯橙診所,63000010,臺北市松山區復興北路33號6樓,121.5442165,25.04998494
守葳診所,63000010,臺北市松山區南京東路3段256巷46號1、2樓,121.5448032,25.0515749
馥之美診所,63000010,臺北市松山區慶城街24之1號5樓,121.5457657,25.05374168
蘭瑞診所,63000010,臺北市松山區敦化南路1段25號3樓,121.5492897,25.04633029
君綺國際診所,63000010,臺北市松山區敦化南路1段25號2樓,121.5492897,25.04633029
麗得醫美整形外科診所,63000010,臺北市松山區南京東路5段1號5樓,121.557434,25.0517706
南京安澐診所,63000010,臺北市松山區健康路303號(1樓),121.5650519,25.0544256
韓后國際健康醫美診所,63000010,臺北市松山區復興北路69號10樓,121.5442344,25.05085872
微醫未來美學診所,63000010,臺北市松山區南京東路5段166、168號11樓,121.5574266,25.0518277
畇力診所,63000010,臺北市松山區富錦街512號1樓,121.5645186,25.06091416
姿晨健康美學診所,63000010,臺北市松山區民生東路3段101號2樓、2樓之1及2樓之2,121.5444477,25.05798668
尚安診所,63000010,臺北市松山區復興北路331號4樓,121.5444178,25.05968331
長庚醫療財團法人長庚診所,63000010,臺北市松山區民生東路三段130巷9號2、3、4樓,121.5464214,25.0563135
李士虹皮膚科診所,63000010,臺北市松山區民權東路3段136號3樓之1,121.5464644,25.0618386
富樂診所,63000010,臺北市松山區敦化北路167號1樓A區,121.5494339,25.05470888
光一診所,63000010,臺北市松山區延吉街22巷1號1樓,121.5532456,25.04658092
景賀醫美診所,63000010,臺北市松山區光復北路125號1樓,121.5572219,25.05231133
泛亞皮膚科整形外科診所,63000010,臺北市松山區復興北路35號4樓,121.5442191,25.05008325
?眼明眼科診所,63000010,臺北市松山區南京東路三段309號2樓,121.5469375,25.05199648
松原復健診所,63000010,臺北市松山區光復北路206號,121.5555046,25.05519153
佳德診所,63000010,臺北市松山區健康路18號、18之1號1樓及地下1層,121.5527769,25.0528422
安德復復健專科診所,63000010,臺北市松山區光復北路181號地下二層,121.5553603,25.05841609
景賀診所,63000010,臺北市松山區民生東路5段85號,121.5592886,25.05876949
弘光耳鼻喉科診所,63000010,臺北市松山區民生東路四段117號,121.5532813,25.05823805
蘋果樹醫美診所,63000010,臺北市松山區南京東路三段309號3樓,121.5469375,25.05199648
何兆芬健康診所,63000010,臺北市松山區南京東路四段47號2樓,121.5508576,25.05190561
金贊診所,63000010,臺北市松山區南京東路四段66號2樓、寧安街68巷25號2樓,121.554041,25.0511976
生昇復健專科診所,63000010,臺北市松山區三民路39號,121.5635067,25.0559384
美人魚時尚婦產科診所,63000010,臺北市松山區南京東路三段331號9樓,121.5472863,25.05198864
聯青診所,63000010,臺北市松山區南京東路4段16號5樓,121.5530369,25.05132441
立悅皮膚科診所,63000010,臺北市松山區南京東路五段46號4樓,121.5597867,25.05130166
鈞賀診所,63000010,臺北市松山區富錦街462號,121.5623333,25.06073742
美仕媞時尚醫美診所,63000010,臺北市松山區敦化北路244巷33號1樓,121.5477233,25.06102299
新心診所,63000010,臺北市松山區光復北路11巷63號,121.5602471,25.05015937
李政洋身心診所,63000010,臺北市松山區三民路84號,121.5638365,25.05650258
佳家美學診所,63000010,臺北市松山區復興北路145號3樓,121.5442932,25.05363681
松山大愛眼科診所,63000010,臺北市松山區南京東路五段269號1、2、3樓,121.5655775,25.051596
臻品絕色診所,63000010,臺北市松山區興安街157號,121.5454468,25.05616305
極光美學診所,63000010,臺北市松山區南京東路四段25號2樓,121.550605,25.05190161
尚志塾遠絡診所,63000010,臺北市松山區南京東路四段164號3樓之1 ,121.5566912,25.05137504
?悅診所,63000010,臺北市松山區南京東路5段163之1號(1、2樓),121.550882,25.0519352
延壽耳鼻喉科診所,63000010,臺北市松山區延壽街113號,121.5652482,25.057104
髮王植髮診所,63000010,臺北市松山區慶城街21之3號3樓,121.5450706,25.0533915
達特邱診所,63000010,臺北市松山區八德路二段350號2樓,121.5454185,25.04781738
澄東耳鼻喉科診所,63000010,臺北市松山區三民路37號,121.5635238,25.05580069
W頂尖醫美診所,63000010,臺北市松山區南京東路三段270號4樓,121.545208,25.05162613
悠適復健科診所,63000010,臺北市松山區光復北路11巷65號1樓、67號1樓,121.5603091,25.05015884
欣悅超美診所,63000010,臺北市松山區復興北路73號3樓,121.5442384,25.05105069
聖光眼科診所,63000010,臺北市松山區南京東路四段181、183號,121.5564335,25.0517573
康活診所,63000010,臺北市松山區復興北路333號5樓,121.5444209,25.0598046
駿昂耳鼻喉科診所,63000010,臺北市松山區八德路2段395號1樓及397號1樓,121.546401,25.04832456
樂康診所,63000010,臺北市松山區八德路三段 221之1號,121.5569228,25.0482268
佑家診所,63000010,臺北市松山區八德路三段233號,121.5571497,25.04824934
安兒康小兒專科診所,63000010,臺北市松山區敦化北路116號、118號、118號2樓,121.5485637,25.0537434
南京光澤診所,63000010,臺北市松山區南京東路五段154號2樓、156號2樓,121.5626647,25.05122241
原邑診所,63000010,臺北市松山區健康路325巷6弄21號,121.568195,25.05514881
妍棠美學診所,63000010,臺北市松山區敦化北路145巷49號,121.5513162,25.05368714
傑尼斯時尚醫美整形外科診所,63000010,臺北市松山區南京東路五段230號3樓之7、3樓之8,121.565682,25.0511759
泰安親親家庭診所,63000010,臺北市松山區光復北路97號,121.5580509,25.05086108
恩緹悠活時尚診所,63000010,臺北市松山區慶城街24號4樓,121.545739,25.05369195
弘宇診所,63000010,臺北市松山區民權東路3段160巷2之6號(1樓),121.5408718,25.0624386
佑達骨科診所,63000010,臺北市松山區南京東路4段95號1樓,121.5543189,25.05182556
朱家庭醫學科診所,63000010,臺北市松山區八德路3段12巷57弄39之1號1樓,121.5521379,25.04551124
康健診所,63000010,臺北市松山區延吉街9之4號(1樓)及11號2樓,121.5535801,25.046961
吉祥預防醫學診所,63000010,臺北市松山區南京東路三段303巷6弄9號1樓,121.5472021,25.05250543
名悅時尚診所,63000010,臺北市松山區南京東路3段259號9樓,121.5449937,25.05203762
宥全診所,63000010,臺北市松山區民生東路5段216號1樓,121.5650468,25.0588484
依定美時尚診所,63000010,臺北市松山區八德路3段2號2樓,121.5492946,25.04786011
聯欣診所,63000010,臺北市松山區南京東路4段16號5樓,121.5530369,25.05132441
全煜耳鼻喉科診所,63000010,臺北市松山區復興北路73號2樓,121.5442384,25.05105069
瑞麗嘉健康美學慶中診所,63000010,臺北市松山區南京東路3段259號5樓,121.5449937,25.05203762
禾玥醫學診所,63000010,臺北市松山區南京東路3段269巷6號1樓,121.5455476,25.05250548
麥茵茲美形診所,63000010,臺北市松山區南京東路5段71號2樓之3、2樓之4及3樓之5,121.5595616,25.05171475
恆美學診所,63000010,臺北市松山區南京東路4段56號2樓,121.5538469,25.05143722
髮立現診所,63000010,臺北市松山區民生東路3段113巷6弄3號1樓,121.5459346,25.05857569
耀渼麗醫學美容診所,63000010,臺北市松山區南京東路3段259號4樓,121.5449937,25.05203762
佳思優醫美整形診所,63000010,臺北市松山區敦化北路8號1樓(1、2層),121.5485592,25.05045277
臺北市立聯合醫院附設松山門診部,63000010,臺北市松山區八德路4段694號(1樓),121.5773136,25.0496778
交通部民用航空局航空醫務中心,63000010,臺北市松山區敦化北路405巷123弄10號,121.5556227,25.06365905
榮恩耳鼻喉科小兒科聯合診所,63000010,臺北市松山區南京東路五段２５８號,121.5664714,25.05115104
林聰賢婦產科診所,63000010,臺北市松山區八德路四段３４５號２Ｆ,121.5678698,25.04935862
劉內兒科診所,63000010,臺北市松山區民生東路五段148號、148之1號,121.5621512,25.05849357
趙耳鼻喉科診所,63000010,臺北市松山區八德路四段６４９號一樓,121.5753698,25.05017444
康明哲小兒科內科診所,63000010,臺北市松山區三民路１３６巷１５號,121.5640804,25.06066469
松山內兒科診所,63000010,臺北市松山區八德路四段２５５號,121.5651087,25.04904326
王俊彰耳鼻喉科診所,63000010,臺北市松山區民生東路五段１７號,121.5559437,25.05846024
林志聖眼科診所,63000010,臺北市松山區三民路１４０號,121.5634067,25.06068269
張芳杰內兒科診所,63000010,臺北市松山區民生東路五段１３８巷７號,121.5616975,25.05812997
高國隆婦產科診所,63000010,臺北市松山區八德路四段257號2樓,121.5651473,25.04904762
陳大昕耳鼻喉科診所,63000010,臺北市松山區八德路四段１００號,121.5607886,25.04837317
吳耳鼻喉科診所,63000010,臺北市松山區三民路１１３巷１－１號,121.5633289,25.05791644
陳炳堅內科診所,63000010,臺北市松山區延壽街３２７號,121.5603628,25.05678588
康瑞耳鼻喉科診所,63000010,臺北市松山區八德路三段154號1樓,121.5549625,25.04798034
吳慶南內科診所,63000010,臺北市松山區民生東路五段１３８巷１號,121.5616986,25.05853211
華南小兒科診所,63000010,臺北市松山區延吉街３０巷１５號,121.5526167,25.0460739
江建中診所,63000010,臺北市松山區八德路4段285號1樓,121.5659775,25.04913949
尚群眼科診所,63000010,臺北市松山區南京東路五段４３號１樓,121.5585464,25.05177026
民生翁耳鼻喉科診所,63000010,臺北市松山區民生東路五段78號1樓,121.5590485,25.05836364
江崇萍小兒科診所,63000010,臺北市松山區南京東路五段２５１巷２４弄２７號,121.5643511,25.05235736
安德聯合診所,63000010,臺北市松山區八德路三段３４號４樓及１２樓,121.5519412,25.04806612
安成診所,63000010,臺北市松山區富錦街４９７號,121.5640002,25.06111273
美佳皮膚科診所,63000010,臺北市松山區八德路三段１６４號２樓,121.5552905,25.04795635
傅眼科診所,63000010,臺北市松山區八德路三段156號3樓,121.5550043,25.04797705
王貞乃皮膚科診所,63000010,臺北市松山區民生東路四段80巷6弄7號,121.5524985,25.05686152
王躬仁診所,63000010,臺北市松山區新中街１２之３號１樓,121.5605059,25.06018966
車參薇小兒科診所,63000010,臺北市松山區八德路三段195號１樓,121.55619,25.04816251
洪小兒科診所,63000010,臺北市松山區市民大道五段１６５號１樓,121.5646506,25.04808626
方一強眼科診所,63000010,臺北市松山區民生東路四段１０１號２樓,121.5523677,25.05815428
趙彥宇邱慧嫻皮膚科聯合診所,63000010,臺北市松山區慶城街8之1號3樓及8號3樓,121.5449022,25.05273472
京華皮膚科診所,63000010,臺北市松山區八德路三段238號,121.5574058,25.0480445
英爵聯合診所,63000010,臺北市松山區南京東路3段331號2樓,121.5472863,25.05198864
閎新耳鼻喉科皮膚科聯合診所,63000010,臺北市松山區八德路三段20之2號,121.5512194,25.04807217
完全優整合醫學診所,63000010,臺北市松山區南京東路三段303巷6弄11號,121.5473276,25.05250418
日聖眼科診所,63000010,臺北市松山區新中街３５號,121.560348,25.05928371
正風復健科診所,63000010,臺北市松山區光復北路133及135號1樓,121.5571867,25.0527659
大家好診所,63000010,臺北市松山區民生東路四段８０巷１１弄２號１樓,121.553089,25.05658135
湘豐診所,63000010,臺北市松山區敦化北路１４１號５樓,121.5493413,25.05363711
蔡恭禮內兒科診所,63000010,臺北市松山區新東街28號之2,121.5660367,25.05924027
林忠志診所,63000010,臺北市松山區南京東路五段291巷20弄3之3號,121.5658071,25.05248338
王世興醫師診所,63000010,臺北市松山區八德路四段10號,121.5582845,25.0481359
詹前俊小兒科診所,63000010,臺北市松山區民生東路五段１０５號,121.560077,25.05877572
周玄文診所,63000010,臺北市松山區民權東路三段１６０巷１９弄６號,121.5476379,25.06026821
余內科診所,63000010,臺北市松山區八德路四段６４６號,121.5749314,25.04984504
雷湘安皮膚科診所,63000010,臺北市松山區三民路43巷1號,121.5634692,25.05597654
張國華整形外科診所,63000010,臺北市松山區南京東路五段34號2樓,121.559343,25.05131222
林永濤整形外科診所,63000010,臺北市松山區光復北路７號７樓,121.5580011,25.04894528
安禾聯合診所,63000010,臺北市松山區民權東路三段一七八號三樓,121.5495486,25.06146111
親親家庭診所,63000010,臺北市松山區南京東路五段347號,121.5677556,25.05154682
黎博彥診所,63000010,臺北市松山區民生東路五段230號,121.5656595,25.05891402
美麗優品時尚診所,63000010,臺北市松山區民生東路四段97巷2弄1號,121.5522216,25.05852888
宇恩復健科診所,63000010,臺北市松山區民權東路三段140巷15號3樓,121.5467418,25.06050067
正顏診所,63000010,臺北市松山區八德路二段410巷12號,121.5466577,25.04730856
奧斯卡眼科診所,63000010,臺北市松山區敦化南路1段7號2樓及3樓之1,121.5492983,25.04691499
邱楠超診所,63000010,臺北市松山區延吉街20號1樓,121.5534148,25.04681332
祐腎內科診所,63000010,臺北市松山區南京東路四段50號8樓,121.5534615,25.05144713
介壽診所,63000010,臺北市松山區光復北路226號,121.5553923,25.05595089
聯安診所,63000010,臺北市松山區南京東路4段16號地下二樓,121.5530679,25.0515056
怡碩視光眼科診所,63000010,臺北市松山區復興北路313巷28號,121.5460583,25.05885208
裕昇診所,63000010,臺北市松山區民生東路5段95號,121.5596903,25.05880508
永承診所,63000010,臺北市松山區敦化北路155巷9號地下一層,121.5503472,25.05421561
松山信合美眼科診所,63000010,臺北市松山區三民路      9號、9之3號、9之4號、9之5號、9之6號、9之8號,121.5635651,25.05377595
臺北市立聯合醫院附設大安門診部,63000030,臺北市大安區辛亥路3段15號,121.5442989,25.02157465
國立台灣大學保健中心,63000030,臺北市大安區羅斯福路四段１號,121.5337006,25.01698107
信恩美醫診所,63000030,臺北市大安區信義路二段７２號４樓,121.5263754,25.03422882
張少萌婦產科診所,63000030,臺北市大安區信義路四段１９９巷２號４樓之１之２,121.5515268,25.03356297
劉耳鼻喉科診所,63000030,臺北市大安區復興南路2段151巷27號、27之1號,121.5446626,25.02846972
曹眼科診所,63000030,臺北市大安區和平東路二段２６９號２樓,121.5441468,25.02497781
忠孝眼科診所,63000030,臺北市大安區忠孝東路四段１１２號６樓－７,121.5468475,25.04135697
董曉青眼科診所,63000030,臺北市大安區安和路二段69巷6號2樓,121.5526778,25.0304018
大安黃耳鼻喉科診所,63000030,臺北市大安區和平東路3段234號,121.5547917,25.02199074
黃禎祥診所,63000030,臺北市大安區師大路７１號,121.5285903,25.02368094
陳秀鳳婦產科診所,63000030,臺北市大安區和平東路二段１９１號２樓,121.542117,25.025254
大安林內科診所,63000030,臺北市大安區敦化南路一段３２１號５樓,121.5491689,25.03461356
新鑫耳鼻喉科診所,63000030,臺北市大安區師大路１０５巷１３號１樓,121.5290743,25.02260771
陳志明診所,63000030,臺北市大安區和平東路二段３３７號,121.5457216,25.02489084
蔡國仁內兒科診所,63000030,臺北市大安區忠孝東路三段２１７巷４弄２１號,121.5406138,25.04290845
詹骨科診所,63000030,臺北市大安區信義路四段５３巷６號,121.5450037,25.0336612
吳坤光婦產科診所,63000030,臺北市大安區信義路四段５９號,121.5454398,25.03353139
劉達昌眼科診所,63000030,臺北市大安區和平東路三段２３８號,121.5548764,25.02190607
林青穀家庭醫學科診所,63000030,臺北市大安區大安路1段2之1號,121.5460077,25.04484667
博全婦產科診所,63000030,臺北市大安區大安路一段18號、16巷1、1-1、3、3-1、5、5-1號2樓,121.5460712,25.0441073
鄭耳鼻喉科診所,63000030,臺北市大安區信義路四段３４１號,121.5567021,25.03330006
施崇仁耳鼻喉科診所,63000030,臺北市大安區和平東路二段３１１巷13號１Ｆ,121.5452225,25.02516325
林繼國診所,63000030,臺北市大安區忠孝東路三段２１７巷１弄１２號１樓,121.53911,25.04240692
馬大勳婦產科診所,63000030,臺北市大安區安和路一段１１號２樓－１,121.54984,25.03966828
頂好林耳鼻喉科診所,63000030,臺北市大安區敦化南路一段１６０巷５０號,121.5469007,25.04348931
黃禎憲皮膚科診所,63000030,臺北市大安區師大路７1號2樓及７7號,121.5285969,25.0236597
大學眼科診所,63000030,臺北市大安區新生南路3段54之3號1樓、54巷2號2樓、54巷2號2樓之1,121.533837,25.0205161
陳建銓耳鼻喉科診所,63000030,臺北市大安區樂利路９３號１Ｆ,121.5522782,25.02550669
張尚哲婦產科診所,63000030,臺北市大安區忠孝東路四段２１０號４Ｆ,121.5524928,25.04123425
李翔耳鼻喉科診所,63000030,臺北市大安區和平東路2段18之8號2Ｆ,121.536098,25.0256434
霍天年整形外科診所,63000030,臺北市大安區忠孝東路四段一九一號六樓之一,121.5511656,25.04168708
葉明憲小兒科診所,63000030,臺北市大安區羅斯福路三段１９１號２Ｆ,121.5280843,25.0210768
張渝醫師診所,63000030,臺北市大安區基隆路二段２７０號１Ｆ,121.5497616,25.02213668
羅斯福診所,63000030,臺北市大安區羅斯福路3段253號2樓，2樓之1，2樓之3,121.5301616,25.01912307
啟誠聯合診所,63000030,臺北市大安區和平東路二段120號1樓、2樓、3樓、4樓,121.5429539,25.0247199
通化延吉診所,63000030,臺北市大安區信義路四段２６５巷３６號,121.555108,25.03477046
林正宗婦產科診所,63000030,臺北市大安區和平東路三段100號2樓,121.5513263,25.02428172
蔣曉山整形外科診所,63000030,臺北市大安區敦化南路一段１９２號２樓,121.5485004,25.04254636
李婦產科診所,63000030,臺北市大安區羅斯福路2段41號8樓之1,121.5222729,25.027618
經典整形外科診所,63000030,臺北市大安區忠孝東路4段94之5號(6樓),121.5334554,25.04200329
皇家診所,63000030,臺北市大安區羅斯福路三段２２７號１０樓,121.5298109,25.01971593
劉賢平婦產科診所,63000030,臺北市大安區延吉街１７５號２樓,121.5554566,25.03827723
景德耳鼻喉科診所,63000030,臺北市大安區和平東路二段１９１號,121.542117,25.025254
誼安診所,63000030,臺北市大安區仁愛路四段二五號三A,121.5447441,25.03823548
黃清浩耳鼻喉科診所,63000030,臺北市大安區光復南路430號,121.5573756,25.03620481
忠孝大學眼科診所,63000030,臺北市大安區忠孝東路4段178號1樓、178號2樓、178之1號1樓、178之1號2樓,121.5514031,25.04126477
呂小兒科診所,63000030,臺北市大安區通化街二十四巷六號一樓,121.554072,25.029318
陳惠章婦產科家庭醫學科診所,63000030,臺北市大安區羅斯福路三段二六一號二樓,121.5303123,25.01897851
黃崇禮皮膚科診所,63000030,臺北市大安區信義路三段192-1號3樓,121.5430495,25.03318891
秋江外科診所,63000030,臺北市大安區信義路二段一七八號二樓,121.5296862,25.03355994
窈窕診所,63000030,臺北市大安區復興南路2段6號4樓,121.5433703,25.03290558
適健復健科診所,63000030,臺北市大安區忠孝東路4段166號8樓、9樓,121.5505006,25.0412823
家安復健科診所,63000030,臺北市大安區敦化南路二段一六八及一七0號地下一樓,121.5483413,25.024169
綺顏診所,63000030,臺北市大安區仁愛路四段一0九號二樓B室,121.5497749,25.03829915
蘇仁和耳鼻喉科診所,63000030,臺北市大安區安和路一段十一號四樓之一,121.54984,25.03966828
游鴻儒皮膚科診所,63000030,臺北市大安區仁愛路四段一五一巷三六號二樓,121.5659843,25.0342834
薇妮斯整形外科診所,63000030,臺北市大安區忠孝東路4段120之12號12樓,121.5433783,25.0249441
儷人整形外科診所,63000030,臺北市大安區忠孝東路四段六十號五樓之一,121.5453725,25.04137468
尖端診所,63000030,臺北市大安區敦化南路二段一六八號十一樓,121.5483589,25.02417399
滿意婦產科診所,63000030,臺北市大安區羅斯福路三段二七一號三樓及三樓之一,121.5307028,25.01858722
和平大愛眼科診所,63000030,臺北市大安區和平東路一段六號二樓,121.523047,25.02684652
宜德復健科診所,63000030,臺北市大安區和平東路三段二一0號,121.5540586,25.02268013
杏語心靈診所,63000030,臺北市大安區復興南路1段200號11樓,121.5434965,25.03969162
漂亮愛爾麗整形外科診所,63000030,臺北市大安區忠孝東路4段325號3樓,121.5563273,25.04158688
華漾皮膚專科診所,63000030,臺北市大安區金華街二四九號,121.5309049,25.02991491
鍾啟榮皮膚科診所,63000030,臺北市大安區敦化南路一段二OO號三樓之一,121.5485902,25.0406964
曾皮膚科診所,63000030,臺北市大安區信義路二段三十八號一樓,121.525648,25.03458346
琳安診所,63000030,臺北市大安區信義路4段138號3樓、140號3樓,121.5499128,25.03305692
張國麟耳鼻喉科診所,63000030,臺北市大安區和平東路三段一四七號一樓,121.5527267,25.02479844
極緻皮膚專科診所,63000030,臺北市大安區忠孝東路四段49巷2號7樓,121.5453261,25.04202819
大安春暉診所,63000030,臺北市大安區大安路一段一八O號二樓,121.5446818,25.0336716
許世賓婦產科診所,63000030,臺北市大安區和平東路一段169號2、4樓，171號2樓,121.5317921,25.026541
長松眼科診所,63000030,臺北市大安區大安路一段一二六巷一號,121.5460635,25.0393976
周大中婦產科診所,63000030,臺北市大安區敦化南路二段四十六號二樓,121.5482707,25.03130757
貝拉整形外科診所,63000030,臺北市大安區安和路1段141巷6號 (實際營業地址:1樓),121.5117427,24.9932593
慈民骨科診所,63000030,臺北市大安區延吉街233巷2號,121.5557944,25.03691554
尚行美皮膚專科診所,63000030,臺北市大安區光復南路288號2樓之5、4樓之3,121.5573792,25.03939031
知美整形外科診所,63000030,臺北市大安區忠孝東路4段221號6樓,121.5525767,25.04166222
大安耳鼻喉科診所,63000030,臺北市大安區復興南路二段163號,121.5436998,25.02794949
藝林整形外科診所,63000030,臺北市大安區羅斯福路3段309號4樓之2,121.5319308,25.01737298
光能身心診所,63000030,臺北市大安區忠孝東路四段15號8樓,121.5443843,25.04183689
亞立山大時尚整形診所,63000030,臺北市大安區忠孝東路4段107號3樓之1,121.5482899,25.04174825
安麗整形外科診所,63000030,臺北市大安區復興南路1段215號6樓,121.5439473,25.03916555
林慧雯婦產科診所,63000030,臺北市大安區忠孝東路4段210之1號2樓,121.5525802,25.04123261
哈利路亞曾英欽診所,63000030,臺北市大安區仁愛路3段29號地下室,121.534645,25.0386556
全家聯合診所,63000030,臺北市大安區和平東路二段３５３號,121.546163,25.02486892
沈德昌診所,63000030,臺北市大安區四維路１８９號１樓,121.5481229,25.02766758
優德診所,63000030,臺北市大安區延吉街１５３－２號５樓,121.5548131,25.04057764
安法診所,63000030,臺北市大安區敦化南路二段９７號２７樓,121.5491847,25.02891252
謝林診所,63000030,臺北市大安區大安路2段21號,121.5461028,25.03221144
簡萬居耳鼻喉科診所,63000030,臺北市大安區辛亥路一段２８號,121.5298754,25.01976983
陳柏豪耳鼻喉科診所,63000030,臺北市大安區和平東路一段１０號,121.5232814,25.0268277
王暉政眼科診所,63000030,臺北市大安區師大路１１０號１Ｆ,121.5281272,25.02193929
仁安診所,63000030,臺北市大安區和平東路二段一七五巷三十四號一樓,121.5427975,25.0226197
實美整形外科診所,63000030,臺北市大安區信義路四段６３號１樓,121.5455189,25.03377296
萬通耳鼻喉科診所,63000030,臺北市大安區延吉街６４－２號１樓,121.5538775,25.04336493
誠品診所,63000030,臺北市大安區敦化南路一段３１７號,121.5494085,25.03476164
佳音診所,63000030,臺北市大安區復興南路1段261之3號1樓,121.5438766,25.03622242
蔡博庸整形外科診所,63000030,臺北市大安區忠孝東路四段231號7樓之1,121.5531181,25.04164375
同心婦產科診所,63000030,臺北市大安區東豐街２６號,121.5454038,25.03594418
新長安診所,63000030,臺北市大安區和平東路三段２２８巷３９號,121.5534913,25.0207667
陳瑞鵬婦產科診所,63000030,臺北市大安區信義路四段１７７號２樓,121.5506355,25.03342465
?安診所,63000030,臺北市大安區忠孝東路3段243號3樓,121.540987,25.04184876
李唯通診所,63000030,臺北市大安區安居街十九號,121.5549354,25.02085624
安居診所,63000030,臺北市大安區和平東路3段252號,121.5551716,25.02163646
梁偉中整形外科診所,63000030,臺北市大安區忠孝東路四段一二四之四號五樓,121.5540705,25.0413474
延吉診所,63000030,臺北市大安區延吉街二四一巷二弄五號一樓,121.5546565,25.0407626
祥光診所,63000030,臺北市大安區忠孝東路三段八十六號十一樓之一,121.5359157,25.04167342
電眼美人診所,63000030,臺北市大安區忠孝東路三段239號3樓,121.5407705,25.04184989
微整形外科診所,63000030,臺北市大安區忠孝東路4段2號7樓之8、7樓之9,121.5439814,25.04130654
佳醫美人診所,63000030,臺北市大安區仁愛路四段66號2樓,121.5477498,25.03759615
康婕婦產科診所,63000030,臺北市大安區光復南路240巷23號2樓,121.5564672,25.04065765
新慶生診所,63000030,臺北市大安區仁愛路四段151巷36號2樓之1,121.5516535,25.04057233
優美診所,63000030,臺北市大安區新生南路二段2號7樓之5,121.532511,25.03328779
潤弘診所,63000030,臺北市大安區建國南路二段276號3樓,121.5372657,25.02517338
劉建宏診所,63000030,臺北市大安區大安路二段139號,121.5460995,25.02856587
金郁婦產科診所,63000030,臺北市大安區忠孝東路四段177號7樓之4,121.5506474,25.04169815
星星親子眼科診所,63000030,臺北市大安區信義路三段114號2樓,121.5385729,25.03327756
榮主診所,63000030,臺北市大安區光復南路280巷23號3樓,121.5564373,25.03971797
聯合整形外科診所,63000030,臺北市大安區新生南路二段8號2樓,121.5325328,25.03303383
楷鈞診所,63000030,臺北市大安區復興南路2段139號3樓,121.5437102,25.02867836
永悅診所,63000030,臺北市大安區忠孝東路四段50號7樓,121.5449275,25.04139431
